IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type
tt0879688,Sea Patrol,2007–2011,TV-PG,05 Jul 2007,42 min,"Action, Crime, Drama",N/A,"Di McElroy, Hal McElroy","John Batchelor, Matthew Holmes, Lisa McCune",English,Australia,7.5,None,None,series
tt6764646,Sir Francis Drake: The Rise of English Sea Power,1957,N/A,N/A,30 min,"Short, Drama",John Barnes,N/A,N/A,English,United States,N/A,None,None,movie
tt1215482,Sea Wolf,2009–,N/A,N/A,180 min,"Adventure, Drama, Romance",N/A,N/A,"Sebastian Koch, Tim Roth, Neve Campbell","English, German","Canada, Germany",6.4,None,None,series
tt0028231,Secret Agent,1936,Not Rated,15 Jun 1936,86 min,"Mystery, Thriller",Alfred Hitchcock,"Campbell Dixon, W. Somerset Maugham, Charles Bennett","John Gielgud, Madeleine Carroll, Robert Young","English, German, French",United Kingdom,6.5,86%,None,movie
tt0117589,Secrets & Lies,1996,R,28 Feb 1997,136 min,"Comedy, Drama",Mike Leigh,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan",English,"United Kingdom, France",8.0,95%,91/100,movie
tt1880804,Secrets of Christianity,2011–,N/A,15 May 2011,N/A,"Documentary, History",N/A,N/A,Simcha Jacobovici,English,Canada,7.3,None,None,series
tt1586680,Shameless,2011–2021,TV-MA,09 Jan 2011,46 min,"Comedy, Drama",N/A,"Paul Abbott, John Wells","Emmy Rossum, William H. Macy, Ethan Cutkosky",English,United States,8.5,None,None,series
tt2993138,Battling Silver Kings,1931,N/A,12 Jul 1931,N/A,"Documentary, Short, Sport",N/A,N/A,N/A,English,United States,N/A,None,None,movie
tt0208092,Snatch,2000,R,19 Jan 2001,102 min,"Comedy, Crime",Guy Ritchie,Guy Ritchie,"Jason Statham, Brad Pitt, Stephen Graham","English, Russian","United Kingdom, United States",8.3,74%,55/100,movie
tt4693256,Sneg i pepel,2015–,N/A,10 May 2015,44 min,War,N/A,N/A,"Ignat Akrachkov, Anatoliy Belyy, Alyona Ivchenko",Russian,Russia,6.2,None,None,series
tt0075584,Soap,1977–1981,N/A,13 Sep 1977,30 min,"Comedy, Drama, Romance",N/A,Susan Harris,"Katherine Helmond, Rod Roddy, Richard Mulligan",English,United States,8.2,None,None,series
tt0108938,Space Precinct,1994–1995,N/A,03 Oct 1994,60 min,"Crime, Drama, Sci-Fi",N/A,Gerry Anderson,"Ted Shackelford, Rob Youngblood, Simone Bendix",English,"United Kingdom, Ireland",6.5,None,None,series
tt8629136,Spides,2020–,N/A,05 Mar 2020,N/A,Sci-Fi,N/A,Rainer Matsutani,"Rosabell Laurenti Sellers, Désirée Nosbusch, Falk Hentschel",English,"United States, Germany",5.6,None,None,series
tt0086807,Spitting Image,1984–1996,N/A,26 Feb 1984,25 min,Comedy,N/A,"Peter Fluck, Roger Law","Steve Nallon, Kate Robbins, Chris Barrie",English,"United Kingdom, Ireland",7.4,None,None,series
tt5126940,BC Outdoors Sport Fishing TV,2015–,N/A,01 Jan 2015,N/A,Sport,N/A,N/A,Mike Mitchell,English,Canada,N/A,None,None,series
tt0083482,Square Pegs,1982–1983,TV-G,27 Sep 1982,30 min,Comedy,N/A,Anne Beatts,"Sarah Jessica Parker, Amy Linker, Merritt Butrick",English,United States,7.3,None,None,series
tt0335438,Starsky & Hutch,2004,PG-13,05 Mar 2004,101 min,"Comedy, Crime",Todd Phillips,"William Blinn, Stevie Long, John O'Brien","Ben Stiller, Owen Wilson, Snoop Dogg","English, Korean",United States,6.1,62%,55/100,movie
tt5028002,StartUp,2016–2018,Not Rated,06 Sep 2016,44 min,"Crime, Thriller",N/A,Ben Ketai,"Adam Brody, Edi Gathegi, Otmara Marrero",English,United States,7.9,None,None,series
tt6904118,Storage Wars: Northern Treasures,2017–,TV-MA,17 May 2017,30 min,Reality-TV,N/A,N/A,"Rick Coffill, Roy Dirnbeck, Cindy Hayden",English,United States,5.5,None,None,series
tt0075590,Tabitha,1976–1978,TV-G,24 Apr 1976,30 min,"Comedy, Fantasy",N/A,Jerry Mayer,"Lisa Hartman, Robert Urich, Mel Stewart",English,United States,5.8,None,None,series
tt8107992,Age of Tanks,2017,N/A,09 Nov 2017,54 min,Documentary,N/A,N/A,"Rachel Williams, Damien Cochereau, Stephan Fiedler",English,"Germany, France, Russia",7.3,None,None,series
tt0088242,Teachers,1984,R,05 Oct 1984,107 min,"Comedy, Drama",Arthur Hiller,W.R. McKinney,"Nick Nolte, JoBeth Williams, Judd Hirsch",English,United States,6.1,67%,39/100,movie
tt8418214,Thanksgiving,2007,N/A,06 Apr 2007,2 min,"Short, Comedy, Horror",Eli Roth,"Jeff Rendell, Eli Roth","Mark Bakunas, Vendula Bednarova, Chris Briggs, Daniel Frisch",English,United States,7.7,None,None,movie
tt0071065,That's My Mama,1974–1975,N/A,04 Sep 1974,30 min,Comedy,N/A,"Dan T. Bradley, Allan L. Rice, Stanley Ralph Ross","Clifton Davis, Theresa Merritt, Ted Lange",English,United States,6.8,None,None,series
tt10609012,The Apollo Chronicles,2019,N/A,01 Jul 2019,N/A,Documentary,N/A,N/A,"Bill Anders, Jerry Blackburn, Frank Borman, James R. Hansen",English,United States,8.6,None,None,series
tt4633680,The Art of More,2015–2016,TV-14,19 Nov 2015,60 min,Drama,N/A,Chuck Rose,"Christian Cooke, Kate Bosworth, Cary Elwes",English,United States,6.0,None,None,series
tt1103968,The Beast,2009,N/A,15 Jan 2009,60 min,"Action, Crime, Drama",N/A,"Vincent Angell, William L. Rotko","Patrick Swayze, Travis Fimmel, Lindsay Pulsipher",English,United States,7.8,None,None,series
tt5592230,The Blacklist: Redemption,2017,TV-14,23 Feb 2017,43 min,"Action, Crime, Drama",N/A,"Jon Bokenkamp, John Eisendrath, J.R. Orci","Famke Janssen, Ryan Eggold, Edi Gathegi","English, Arabic, Russian, German, Portuguese",United States,7.1,None,None,series
tt0061240,The Carol Burnett Show,1967–1978,TV-G,11 Sep 1967,60 min,"Comedy, Family",N/A,N/A,"Carol Burnett, Vicki Lawrence, The Ernie Flatt Dancers",English,United States,8.7,None,None,series
tt0346231,The Comedy Shop,1978–1983,N/A,N/A,30 min,Comedy,N/A,N/A,"Norm Crosby, Rip Taylor, Henny Youngman",English,United States,6.5,None,None,series
tt0108734,The Critic,1994–2001,TV-14,26 Jan 1994,522 min,"Animation, Comedy, Drama",N/A,"Al Jean, Mike Reiss","Jon Lovitz, Nick Jameson, Maurice LaMarche",English,United States,7.9,None,None,series
tt0115148,The Dana Carvey Show,1996,N/A,12 Mar 1996,30 min,Comedy,N/A,"Dana Carvey, Robert Smigel","Dana Carvey, Steve Carell, Bill Chott",English,United States,7.3,None,None,series
tt0126865,The Devil's Mistress,1965,N/A,03 Nov 1965,66 min,"Horror, Western",Orville Wanzer,Orville Wanzer,"Joan Stapleton, Robert Gregory, Wes Moreland",English,United States,4.1,57%,None,movie
tt0096580,The Famous Teddy Z,1989–1990,N/A,18 Sep 1989,30 min,Comedy,N/A,Hugh Wilson,"Jon Cryer, Jane Sibbett, Milton Selzer",English,United States,7.6,None,None,series
tt1183569,The Goode Family,2009,N/A,27 May 2009,23 min,"Animation, Comedy",N/A,"John Altschuler, Mike Judge, Dave Krinsky","Mike Judge, Nancy Carell, Linda Cardellini",English,United States,6.4,None,None,series
tt0081871,The Greatest American Hero,1981–1983,TV-14,18 Mar 1981,60 min,"Adventure, Comedy, Sci-Fi",N/A,Stephen J. Cannell,"William Katt, Connie Sellecca, Robert Culp",English,United States,7.4,None,None,series
tt3543072,The Hairy Bikers' Asian Adventure,2014–,N/A,13 Feb 2014,60 min,Documentary,N/A,N/A,"Si King, Dave Myers, Alvin Leung",English,N/A,7.0,None,None,series
tt0112025,The Jeff Foxworthy Show,1995–1997,N/A,N/A,30 min,"Comedy, Family",N/A,Tom Anderson,"Jeff Foxworthy, Haley Joel Osment, Ann Cusack, G.W. Bailey",English,United States,5.4,None,None,series
tt0242209,The Jim Nabors Show,1978–,N/A,09 Jan 1978,60 min,"Comedy, Music, Talk-Show",N/A,N/A,"Jim Nabors, Al Able, Susan Ford",English,United States,8.1,None,None,series
tt6086806,The Joy of Techs,2017,N/A,30 May 2017,30 min,Comedy,N/A,N/A,"Marcus Brigstocke, Alexis Conran",English,United Kingdom,7.4,None,None,series
tt0389121,The Mystery of Natalie Wood,2004–,N/A,04 Feb 2004,172 min,"Biography, Drama, Mystery",Peter Bogdanovich,"Suzanne Finstad (book), Warren G. Harris (book), Elizabeth Egloff (teleplay)","Justine Waddell, Michael Weatherly, Matthew Settle",English,"Australia, United States",7.0,None,None,series
tt0487002,The Naked Archaeologist,2005–2008,N/A,05 Sep 2005,N/A,"Documentary, History",N/A,N/A,Simcha Jacobovici,"English, Hebrew",Canada,7.3,None,None,series
tt0050749,The Naked Truth,1957,Not Rated,18 Dec 1957,91 min,Comedy,Mario Zampi,Michael Pertwee,"Terry-Thomas, Peter Sellers, Peggy Mount",English,United Kingdom,6.8,None,None,movie
tt7461200,The Oath,2018,R,19 Oct 2018,93 min,"Comedy, Thriller",Ike Barinholtz,Ike Barinholtz,"Ike Barinholtz, Tiffany Haddish, Nora Dunn",English,United States,5.5,62%,58/100,movie
tt0118414,The Odyssey,1997,PG-13,18 May 1997,176 min,"Adventure, Drama, Fantasy",N/A,N/A,"Armand Assante, Greta Scacchi, Isabella Rossellini",English,"United Kingdom, Italy, Germany, United States, Turkey, South Africa",7.0,None,None,series
tt2597760,The Outcasts,2017,PG-13,14 Apr 2017,95 min,Comedy,Peter Hutchings,"Dominique Ferrari, Suzanne Wrubel","Victoria Justice, Eden Sher, Ashley Rickards",English,United States,5.5,56%,47/100,movie
tt0065333,The Partridge Family,1970–1974,TV-G,25 Sep 1970,30 min,"Comedy, Family, Music",N/A,Bernard Slade,"Shirley Jones, David Cassidy, Susan Dey",English,United States,6.5,None,None,series
tt0182621,The PJs,1999–2001,TV-14,10 Jan 1999,30 min,"Animation, Comedy",N/A,"Eddie Murphy, Steve Tompkins, Larry Wilmore","Loretta Devine, Ja'net DuBois, Michele Morgan",English,United States,6.6,None,None,series
tt13057984,The Platform,2020–,N/A,03 Sep 2020,45 min,Drama,N/A,Hozan Akko,"Maxim Khalil, Khaled Alkeesh, Abdulmohsen Alnemr","Arabic, English",United Arab Emirates,6.9,None,None,series
tt0105151,The Player,1992,R,08 May 1992,124 min,"Comedy, Crime, Drama",Robert Altman,Michael Tolkin,"Tim Robbins, Greta Scacchi, Fred Ward",English,United States,7.5,98%,86/100,movie
tt0069113,The Poseidon Adventure,1972,PG,13 Dec 1972,117 min,"Action, Adventure, Drama",Ronald Neame,"Paul Gallico, Stirling Silliphant, Wendell Mayes","Gene Hackman, Ernest Borgnine, Shelley Winters","English, Hebrew",United States,7.1,80%,70/100,movie
tt1914371,The Real Ghostbusters,2011,N/A,13 Mar 2011,44 min,"Short, Comedy","Clint Orr, Bill Wilder","Dan Aykroyd (creator), Clint Orr, Harold Ramis (creator)","Clint Orr, Harry Valentine, Katie Causey, T.J. Rawls",English,United States,6.2,None,None,movie
tt0051308,The Rifleman,1958–1963,TV-PG,30 Sep 1958,30 min,"Family, Western",N/A,N/A,"Chuck Connors, Johnny Crawford, Paul Fix",English,United States,8.3,None,None,series
tt0068126,The Rookies,1972–1976,N/A,07 Mar 1972,60 min,"Crime, Drama",N/A,"William Blinn, Rita Lakin","Georg Stanford Brown, Sam Melville, Gerald S. O'Loughlin",English,United States,6.7,None,None,series
tt2084685,The Ropes,2011–,N/A,01 Nov 2011,N/A,Drama,N/A,N/A,"Gonzalo Menendez, Malea Rose, Michael B. Silver","English, Spanish",United States,7.6,None,None,series
tt0120053,The Saint,1997,PG-13,04 Apr 1997,116 min,"Action, Adventure, Romance",Phillip Noyce,"Leslie Charteris, Jonathan Hensleigh, Wesley Strick","Val Kilmer, Elisabeth Shue, Rade Serbedzija","English, Russian",United States,6.2,30%,50/100,movie
tt3690364,The Supernatural,2013,N/A,01 Dec 2013,61 min,N/A,N/A,N/A,N/A,N/A,N/A,N/A,None,None,movie
tt0164292,The Temptations,1998,N/A,01 Nov 1998,150 min,"Biography, Drama, Music",N/A,N/A,"Charles Malik Whitfield, D.B. Woodside, Terron Brooks",Italian,United States,8.4,None,None,series
tt0452573,The Triangle,2005,Not Rated,05 Dec 2005,240 min,"Action, Adventure, Drama",N/A,N/A,"Eric Stoltz, Catherine Bell, Lou Diamond Phillips","English, Spanish, Russian","United Kingdom, United States",6.5,None,None,series
tt1240976,The Unusuals,2009,TV-14,08 Apr 2009,60 min,"Comedy, Crime, Drama",N/A,Noah Hawley,"Amber Tamblyn, Jeremy Renner, Harold Perrineau",English,United States,7.9,None,None,series
tt0046534,The War of the Worlds,1953,G,26 Aug 1953,85 min,"Action, Sci-Fi, Thriller",Byron Haskin,"H.G. Wells, Barré Lyndon","Gene Barry, Ann Robinson, Les Tremayne","English, Spanish",United States,7.1,None,78/100,movie
tt0118513,The Weird Al Show,1997–1998,TV-G,13 Aug 1997,30 min,"Animation, Comedy, Family",N/A,'Weird Al' Yankovic,"'Weird Al' Yankovic, Billy West, Brian Haley",English,United States,7.6,None,None,series
tt0167456,Thunderbirds,2004,PG,30 Jul 2004,95 min,"Action, Adventure, Comedy",Jonathan Frakes,"Gerry Anderson, Sylvia Anderson, Peter Hewitt","Bill Paxton, Anthony Edwards, Ben Kingsley",English,"United Kingdom, France, United States",4.3,19%,36/100,movie
tt1217956,Today's Homeowner with Danny Lipford,1998–,TV-G,06 Jun 1998,30 min,Reality-TV,N/A,N/A,"Danny Lipford, Tom Blizzard, Allen Lyle",English,United States,8.4,None,None,series
tt0180254,Top of the Heap,1972,R,19 May 1972,90 min,Drama,Christopher St. John,Christopher St. John,"Christopher St. John, Paula Kelly, Florence St. Peter",English,United States,6.5,None,None,movie
tt0090223,Twice in a Lifetime,1985,R,08 Nov 1985,111 min,"Drama, Romance",Bud Yorkin,Colin Welland,"Gene Hackman, Ann-Margret, Ellen Burstyn",English,United States,6.5,83%,58/100,movie
tt0785067,UFOs & Aliens,1999,N/A,N/A,N/A,"Documentary, Sci-Fi",John Borst,N/A,Jeri Ryan,English,United States,5.9,None,None,movie
tt0105690,Under Siege,1992,R,09 Oct 1992,103 min,"Action, Thriller",Andrew Davis,J.F. Lawton,"Steven Seagal, Gary Busey, Tommy Lee Jones","English, Italian","France, United States",6.5,79%,58/100,movie
tt1417761,Unsolved Mysteries of World War II,1992–,N/A,01 Sep 2004,N/A,"Documentary, History, War",N/A,N/A,"Patrick Allen, George Lofland, Deon Sams",English,United Kingdom,7.4,None,None,series
tt1101009,Urban Legends,2007–2011,N/A,23 Jun 2007,30 min,"Crime, Fantasy, History",N/A,N/A,"Michael Allcock, Olivier Julian, Rusty Goffe",English,Canada,6.7,None,None,series
tt1497609,Vexed,2010–2012,TV-PG,15 Aug 2010,60 min,"Comedy, Crime, Mystery",N/A,Howard Overman,"Toby Stephens, Ronny Jhutti, Roger Griffiths",English,United Kingdom,7.3,None,None,series
tt11018750,VIP,2019–,N/A,28 Oct 2019,35 min,"Drama, Mystery, Romance",N/A,N/A,"Jang Na-ra, Sang-yoon Lee, Chung-Ah Lee",Korean,South Korea,7.8,None,None,series
tt7520178,West of Liberty,2019,N/A,05 Oct 2019,261 min,"Drama, Thriller",N/A,N/A,"Wotan Wilke Möhring, Matthew Marsh, Michelle Meadows","English, German","Sweden, Germany",6.0,None,None,series
tt1703925,Wilfred,2011–2014,TV-MA,23 Jun 2011,22 min,"Comedy, Drama, Mystery",N/A,"Jason Gann, David Zuckerman, Adam Zwar","Elijah Wood, Jason Gann, Fiona Gubelmann",English,United States,7.8,None,None,series
tt5754262,Xploration Awesome Planet,2014–,TV-PG,13 Sep 2014,30 min,"Documentary, Family",N/A,N/A,"Philippe Cousteau Jr., Delaney Reynolds, Tracy Fanara",English,United States,8.4,None,None,series
tt6056924,Xploration DIY Sci,2016–,N/A,10 Sep 2016,30 min,Family,N/A,N/A,"Steve Spangler, Bryan Higgins",English,United States,8.8,None,None,series
tt6057002,Xploration Nature Knows Best,2016–,N/A,10 Sep 2016,30 min,"Documentary, Family",N/A,N/A,Danni Washington,English,United States,8.3,None,None,series
tt4397864,Xploration Outer Space,2014–,N/A,13 Sep 2014,30 min,"Documentary, Family",N/A,N/A,Emily Calandrelli,English,United States,7.9,None,None,series
tt12129168,Yelawolf: A Slumerican Life,2020,N/A,09 Apr 2020,N/A,Documentary,N/A,N/A,"Edward Crowe, D.J. Paul, Danny Way",English,United States,8.5,None,None,series
tt0876219,Young Dracula,2006–2014,N/A,21 Sep 2006,25 min,"Comedy, Family, Fantasy",N/A,"Danny Robins, Dan Tetsell","Keith-Lee Castle, Clare Thomas, Simon Ludders",English,United Kingdom,7.6,None,None,series
tt0774758,Yummy Mummy,2005–,N/A,20 Dec 2005,22 min,"Documentary, Reality-TV, Talk-Show","Scott McLaren, Richard Mortimer",Meredith Caplan,"Erica Ehm, Dorly Jean-Louis",English,Canada,3.8,None,None,series
tt0092312,21 Jump Street,1987–1991,TV-14,12 Apr 1987,60 min,"Crime, Drama, Mystery",N/A,"Stephen J. Cannell, Patrick Hasburgh","Johnny Depp, Dustin Nguyen, Peter DeLuise",English,"United States, Canada",7.2,None,None,series
tt2714046,Bad Teacher,2014,TV-14,24 Apr 2014,30 min,Comedy,N/A,N/A,"Ari Graynor, Sara Gilbert, Ryan Hansen",English,United States,5.3,None,None,series
tt11623790,Coming Home,2019,N/A,11 Nov 2019,N/A,"Short, Animation",Benjamin Swiczinsky,N/A,"Sara Logan Hofstein, Shaun Streeter",English,Austria,N/A,None,None,movie
tt0075503,The Fantastic Journey,1977,N/A,03 Feb 1977,60 min,"Adventure, Fantasy, Sci-Fi",N/A,N/A,"Jared Martin, Carl Franklin, Ike Eisenmann",English,United States,7.2,None,None,series
tt0129117,Ghost Stories,1997–1998,N/A,10 Sep 1997,30 min,"Drama, Fantasy, Horror",N/A,N/A,"Rip Torn, Emilie Jo Tisdale, Will Bond",English,United States,6.7,None,None,series
tt6202458,Hairy Bikers Chicken and Egg,2016–,N/A,06 Sep 2016,N/A,Adventure,N/A,N/A,"Si King, Dave Myers",English,United Kingdom,6.9,None,None,series
tt0240272,Showtime at the Apollo,1987–,N/A,01 Sep 1987,N/A,"Comedy, Music",N/A,N/A,"Steve Harvey, Kiki Shepard",English,United States,6.0,None,None,series
tt0056775,My Favorite Martian,1963–1966,TV-Y7,29 Sep 1963,30 min,"Comedy, Family, Sci-Fi",N/A,John L. Greene,"Ray Walston, Bill Bixby, Pamela Britton",English,United States,7.3,None,None,series
tt0166451,"Mysteries, Magic and Miracles",1994–1998,N/A,23 Oct 1994,30 min,Documentary,N/A,N/A,"Mary Kara, Patrick Macnee, Jim Dilettoso",English,United States,6.8,None,None,series
tt9723520,On the Ropes,2019–,N/A,25 Feb 2019,N/A,"Drama, Sport",N/A,N/A,"DangMattSmith, Ryan Garcia, Ava Jules, Bella Shepard",English,United States,6.8,None,None,series
tt0069620,Police Story,1973–1987,N/A,20 Mar 1973,120 min,"Action, Crime, Drama",N/A,"E. Jack Neuman, Joseph Wambaugh","Scott Brady, Mel Scott, Don Meredith",English,United States,7.5,None,None,series
tt0261492,Sheena,2000–2002,TV-PG,07 Oct 2000,60 min,"Action, Adventure",N/A,"Douglas Schwartz, Steven L. Sears","Gena Lee Nolin, John Allen Nelson, Margo Moorer, Kevin Quigley",English,United States,5.6,None,None,series
tt0419373,Supernova,2005,Not Rated,05 Sep 2005,172 min,"Action, Adventure, Drama, Sci-Fi, Thriller",John Harrison,"Steven H. Berman, Don Keith Opper","Luke Perry, Tia Carrere, Peter Fonda, Clemency Burton-Hill","English, French","United States, South Africa",3.7,None,None,movie
tt0137311,The Karate Kid,1989,TV-Y7-FV,09 Sep 1989,N/A,"Animation, Short, Action",N/A,N/A,"Joey Dedio, Robert Ito, Janice Kawaye",English,United States,4.9,None,None,series
tt0163953,The Net,1998–1999,N/A,19 Jul 1998,45 min,Thriller,N/A,"Rob Cowan, Deborah Pratt, Irwin Winkler","Brooke Langton, Joseph Bottoms, Eric Szmanda",English,"United States, Canada",6.2,None,None,series
tt0169501,Ultraviolet,1998,N/A,31 Jul 2000,300 min,"Horror, Sci-Fi, Thriller",N/A,N/A,"Jack Davenport, Susannah Harker, Idris Elba",English,United Kingdom,7.9,None,None,series
tt0215446,A Twist in the Tale,1999,TV-PG,06 Feb 1999,52 min,"Drama, Family, Mystery",N/A,Raymond Thompson,"William Shatner, Robin Johnson, Chelsie Preston Crayford",English,"United States, New Zealand",7.3,None,None,series
